Content,KC
"<p><strong>Điền số nguyên thích hợp vào chỗ trống.</strong></p><p><span style=""color: rgb(26, 28, 30);"">Tiệm kem ""Mát Lạnh"" có 3 vị kem chính (Vani, Sô-cô-la, Dâu) và 2 loại topping rắc lên trên (Cốm nhiều màu, Hạt sô-cô-la). Số cách chọn một ly kem gồm một vị kem chính và một loại topping là </span> __6__</p>","18.K10.1.2.2 - Vận dụng được sơ đồ hình cây trong các bài toán đếm đơn giản trong các môn học khác cũng như trong thực tiễn (ví dụ: đếm số hợp tử tạo thành trong Sinh học, hoặc đếm số trận đấu trong một giải thể thao,...)."
"<p><span style=""color: rgb(26, 28, 30);"">Một trung tâm ngoại khóa cho phép học sinh chọn một môn năng khiếu và một môn thể thao. Có 2 môn năng khiếu (Vẽ, Đàn) và 3 môn thể thao (Bóng rổ, Bơi lội, Cầu lông). Biết rằng phải chọn một môn năng khiếu và một môn thể thao. Số cách mà một học sinh có thể chọn là [6|5|9]</span></p>","18.K10.1.2.2 - Vận dụng được sơ đồ hình cây trong các bài toán đếm đơn giản trong các môn học khác cũng như trong thực tiễn (ví dụ: đếm số hợp tử tạo thành trong Sinh học, hoặc đếm số trận đấu trong một giải thể thao,...)."
"<p><span style=""color: rgb(26, 28, 30);"">Cô giáo muốn tặng mỗi học sinh một cây bút và một quyển truyện. Cửa hàng có 3 loại bút khác nhau (Bút bi xanh, Bút bi đen, Bút chì) và 3 loại truyện tranh khác nhau (Doraemon, Conan, Trạng Quỳnh). Số cách chọn một bộ quà tặng gồm một cây bút và một quyển truyện cho một học sinh của cô giáo là [9|6|15]</span> </p>","18.K10.1.2.2 - Vận dụng được sơ đồ hình cây trong các bài toán đếm đơn giản trong các môn học khác cũng như trong thực tiễn (ví dụ: đếm số hợp tử tạo thành trong Sinh học, hoặc đếm số trận đấu trong một giải thể thao,...)."
"<p><strong>Điền số nguyên thích hợp vào chỗ trống.</strong></p><p><span style=""color: rgb(26, 28, 30);"">Để tạo một nickname, bạn An muốn chọn một tính từ từ danh sách {VuiVẻ, ThôngMinh, NhanhNhẹn} và một con vật từ danh sách { Thỏ, Gấu, Sóc}. Số cách để An tạo nickname gồm một tính từ và một con vật là </span>__9__.</p>","18.K10.1.2.2 - Vận dụng được sơ đồ hình cây trong các bài toán đếm đơn giản trong các môn học khác cũng như trong thực tiễn (ví dụ: đếm số hợp tử tạo thành trong Sinh học, hoặc đếm số trận đấu trong một giải thể thao,...)."
"<p><strong>Điền số nguyên thích hợp vào chỗ trống.</strong></p><p>Một nhà hàng có thực đơn gồm:</p><ul><li>Súp: 3 loại (Súp gà S1, Súp cua S2, Súp nấm S3)</li><li>Món chính: 3 loại (Cơm bò C1, Mì Ý C2, Bít tết C3,)</li><li>Tráng miệng: 2 loại (Kem D1, Bánh ngọt D2)</li></ul><p>Khách hàng chọn một bữa ăn gồm 1 súp, 1 món chính, 1 tráng miệng. Tuy nhiên,&nbsp;nếu chọn Súp gà (S1) thì không được chọn Cơm bò (C1)&nbsp;vì không hợp khẩu vị. Số cách chọn là __16__</p>","18.K10.1.2.2 - Vận dụng được sơ đồ hình cây trong các bài toán đếm đơn giản trong các môn học khác cũng như trong thực tiễn (ví dụ: đếm số hợp tử tạo thành trong Sinh học, hoặc đếm số trận đấu trong một giải thể thao,...)."
"<p><strong>Điền số thích hợp vào chỗ trống.</strong></p><p><span style=""color: rgb(26, 28, 30);"">Minh muốn đi từ nhà (điểm A) đến trường (điểm D). Từ A đến B có 2 con đường (A1,A2), từ B đến C có 3 con đường (B1, B2, B3), và từ C đến D có 2 con đường (C1, C2). Tuy nhiên, nếu Minh đi con đường thứ nhất ( A1) từ A đến B, thì bạn ấy sẽ không đi con đường thứ nhất ( B1) từ B đến C (do biết con đường B1 luôn tắc đường nếu đi từ A1). Số cách để Minh đi từ nhà đến trường là </span>__10__ cách.</p>","18.K10.1.2.2 - Vận dụng được sơ đồ hình cây trong các bài toán đếm đơn giản trong các môn học khác cũng như trong thực tiễn (ví dụ: đếm số hợp tử tạo thành trong Sinh học, hoặc đếm số trận đấu trong một giải thể thao,...)."
"<p><span style=""color: rgb(26, 28, 30);"">Một đội bóng thi đấu lần lượt 3 trận. Sau mỗi trận, kết quả có thể là Thắng (T), Hòa (H) hoặc Thua (L). Đội sẽ dừng thi đấu và bị loại nếu thua 2 trận liên tiếp. Hỏi có bao nhiêu chuỗi kết quả có thể xảy ra cho đội bóng này trong cả giải đấu (tính cả trường hợp thi đấu đủ 3 trận hoặc bị loại sớm)?</span></p>","18.K10.1.2.2 - Vận dụng được sơ đồ hình cây trong các bài toán đếm đơn giản trong các môn học khác cũng như trong thực tiễn (ví dụ: đếm số hợp tử tạo thành trong Sinh học, hoặc đếm số trận đấu trong một giải thể thao,...)."
<p><strong>Điền số nguyên thích hợp vào chỗ trống.</strong></p><p>Một người có 7 cái áo trong đó có 3 áo trắng và 5 cái cà vạt trong đó có hai cà vạt màu vàng. Biết rằng nếu chọn áo trắng thì không chọn cà vạt màu vàng. Số cách chọn áo - cà vạt là __29__.</p>,"18.K10.1.2.2 - Vận dụng được sơ đồ hình cây trong các bài toán đếm đơn giản trong các môn học khác cũng như trong thực tiễn (ví dụ: đếm số hợp tử tạo thành trong Sinh học, hoặc đếm số trận đấu trong một giải thể thao,...)."
"<p><strong>Điền số thích hợp vào chỗ trống. </strong></p><p><span style=""color: rgb(26, 28, 30);"">Một tổ có 4 học sinh: An, Bình, Cường, Dũng. Cần chọn ra một tổ trưởng và một tổ phó. Biết rằng nếu An làm tổ trưởng thì Bình không làm tổ phó và ngược lại (do hai bạn không hợp tác tốt trong vai trò đó). Số cách chọn là </span> __10__</p>","18.K10.1.2.2 - Vận dụng được sơ đồ hình cây trong các bài toán đếm đơn giản trong các môn học khác cũng như trong thực tiễn (ví dụ: đếm số hợp tử tạo thành trong Sinh học, hoặc đếm số trận đấu trong một giải thể thao,...)."
"<p><span style=""color: rgb(26, 28, 30);"">Có 3 bạn nam (N1, N2, N3) và 2 bạn nữ (F1, F2) xếp thành một hàng dọc. Hỏi có bao nhiêu cách xếp sao cho không có hai bạn nam nào đứng liền kề nhau VÀ bạn nữ F1 phải đứng trước bạn nữ F2 (không nhất thiết liền kề)?</span></p>","18.K10.1.2.2 - Vận dụng được sơ đồ hình cây trong các bài toán đếm đơn giản trong các môn học khác cũng như trong thực tiễn (ví dụ: đếm số hợp tử tạo thành trong Sinh học, hoặc đếm số trận đấu trong một giải thể thao,...)."
"<p><strong>Điền số nguyên thích hợp vào chỗ trống.</strong></p><p>Bạn Hoa có 3 áo sơ mi khác màu (Trắng, Xanh, Hồng), 2 chân váy khác kiểu (Xòe, Bút chì) và 2 đôi giày khác loại (Cao gót, Bệt). Hoa muốn chọn một bộ trang phục gồm 1 áo, 1 chân váy, 1 đôi giày. Tuy nhiên, có một quy tắc:</p><ul><li>Nếu Hoa mặc áo sơ mi Trắng thì cô ấy sẽ không đi giày Cao gót.</li><li>Nếu Hoa mặc chân váy Xòe thì cô ấy phải đi giày Bệt.</li></ul><p>Số cách để Hoa chọn trang phục là __8__</p>","18.K10.1.2.2 - Vận dụng được sơ đồ hình cây trong các bài toán đếm đơn giản trong các môn học khác cũng như trong thực tiễn (ví dụ: đếm số hợp tử tạo thành trong Sinh học, hoặc đếm số trận đấu trong một giải thể thao,...)."
"<p>Trong một hệ sinh thái đơn giản, có các loài sau:</p><ul><li>Cỏ (C)</li><li>Sâu (S) ăn Cỏ.</li><li>Châu chấu (CC) ăn Cỏ.</li><li>Chim sẻ (CS) ăn Sâu và Châu chấu.</li><li>Rắn (R) ăn Chim sẻ.</li><li>Đại bàng (ĐB) ăn Rắn và Chim sẻ.</li></ul><p>Hỏi có bao nhiêu chuỗi thức ăn có ít nhất 3 mắt xích và kết thúc bằng Đại bàng?</p>","18.K10.1.2.2 - Vận dụng được sơ đồ hình cây trong các bài toán đếm đơn giản trong các môn học khác cũng như trong thực tiễn (ví dụ: đếm số hợp tử tạo thành trong Sinh học, hoặc đếm số trận đấu trong một giải thể thao,...)."
"<p><strong>Điền số nguyên thích hợp vào chỗ trống.</strong></p><p>Để điều chế chất D từ chất A, có thể thực hiện theo các chuỗi phản ứng sau (mỗi mũi tên là một giai đoạn):</p><ul><li>Sơ đồ 1: A → B → D</li><li>Sơ đồ 2: A → C → D</li></ul><p>Biết rằng:</p><ul><li>Từ A có 2 cách để tạo ra B.</li><li>Từ A có 3 cách để tạo ra C.</li><li>Từ B có 1 cách để tạo ra D.</li><li>Từ C có 2 cách để tạo ra D.</li></ul><p>Số cách để điều chế được chất D từ A là __8__</p>","18.K10.1.2.2 - Vận dụng được sơ đồ hình cây trong các bài toán đếm đơn giản trong các môn học khác cũng như trong thực tiễn (ví dụ: đếm số hợp tử tạo thành trong Sinh học, hoặc đếm số trận đấu trong một giải thể thao,...)."
"<p><strong>Điền số nguyên thích hợp vào chỗ trống.</strong></p><p>Một sản phẩm điện tử cần 3 linh kiện A, B, C để lắp ráp.</p><ul><li>Linh kiện A có 2 loại (A1, A2).</li><li>Linh kiện B có 3 loại (B1, B2, B3).</li><li>Linh kiện C có 2 loại (C1, C2).</li></ul><p>Quy trình lắp ráp có điều kiện:</p><ul><li>Nếu dùng linh kiện A1 thì bắt buộc phải dùng linh kiện B2.</li><li>Nếu dùng linh kiện B3 thì không được dùng linh kiện C2.</li></ul><p>Số cách khác nhau để lắp ráp hoàn chỉnh một sản phẩm là __7__.</p>","18.K10.1.2.2 - Vận dụng được sơ đồ hình cây trong các bài toán đếm đơn giản trong các môn học khác cũng như trong thực tiễn (ví dụ: đếm số hợp tử tạo thành trong Sinh học, hoặc đếm số trận đấu trong một giải thể thao,...)."
"<p>Một hệ thống mã hóa đơn giản thay thế mỗi chữ cái trong từ ""HELLO"" bằng một biểu tượng. Có 3 loại biểu tượng: Hình tròn (O), Hình vuông ([]), Hình tam giác (Δ).</p><p>Quy tắc:</p><ul><li>Hai chữ cái giống nhau liền kề (như LL trong HELLO) phải được mã hóa bằng hai biểu tượng khác nhau.</li><li>Chữ cái đầu tiên (H) có thể mã hóa bằng bất kỳ biểu tượng nào.</li><li>Chữ cái cuối cùng (O) không được mã hóa giống chữ cái đầu tiên (H).</li></ul><p>Có bao nhiêu cách mã hóa từ ""HELLO""?</p><p><br></p>","18.K10.1.2.2 - Vận dụng được sơ đồ hình cây trong các bài toán đếm đơn giản trong các môn học khác cũng như trong thực tiễn (ví dụ: đếm số hợp tử tạo thành trong Sinh học, hoặc đếm số trận đấu trong một giải thể thao,...)."
"<p>Một xưởng may sản xuất áo sơ mi qua 3 công đoạn:</p><ul><li>Cắt vải: Có 2 loại máy cắt (Máy X, Máy Y).</li><li>May ráp: Nếu vải được cắt bằng Máy X, có 3 chuyền may (Chuyền 1, 2, 3) có thể ráp. Nếu vải được cắt bằng Máy Y, chỉ có 2 chuyền may (Chuyền 2, 4) có thể ráp (do đặc thù đường cắt).</li><li>Hoàn thiện (đơm nút, ủi): Nếu ráp ở Chuyền 1 hoặc 2, có 2 tổ hoàn thiện (Tổ A, Tổ B). Nếu ráp ở Chuyền 3, chỉ có Tổ A làm được. Nếu ráp ở Chuyền 4, chỉ có Tổ B làm được.</li></ul><p>Số quy trình sản xuất một chiếc áo sơ mi hoàn chỉnh khác nhau là bao nhiêu?</p>","18.K10.1.2.2 - Vận dụng được sơ đồ hình cây trong các bài toán đếm đơn giản trong các môn học khác cũng như trong thực tiễn (ví dụ: đếm số hợp tử tạo thành trong Sinh học, hoặc đếm số trận đấu trong một giải thể thao,...)."
"<p><span style=""background-color: rgb(237, 242, 250); color: rgb(26, 28, 30);""> </span>Một loài thực vật, gen A quy định hoa đỏ trội hoàn toàn so với gen a quy định hoa trắng. Gen B quy định quả tròn trội hoàn toàn so với gen b quy định quả dài. Hai cặp gen này phân li độc lập. Cho cây P có kiểu gen AaBb tự thụ phấn.</p><p>Hỏi ở F1 có thể tạo ra tối đa bao nhiêu kiểu tổ hợp giao tử của bố và mẹ để tạo thành hợp tử có kiểu hình hoa đỏ, quả tròn? (A_B_).</p>","18.K10.1.2.2 - Vận dụng được sơ đồ hình cây trong các bài toán đếm đơn giản trong các môn học khác cũng như trong thực tiễn (ví dụ: đếm số hợp tử tạo thành trong Sinh học, hoặc đếm số trận đấu trong một giải thể thao,...)."
"<p>Một nhóm học sinh chuẩn bị một dự án Khoa học Kỹ thuật cấp trường qua 3 bước chính:</p><ul><li>Lựa chọn lĩnh vực nghiên cứu:</li></ul><p>                  Có 2 lĩnh vực chính để chọn: Khoa học Tự nhiên (KHTN) hoặc Khoa học Xã hội (KHXH).</p><ul><li>Xác định đề tài cụ thể và phương pháp nghiên cứu:</li></ul><p>                 Nếu chọn KHTN: Có 3 hướng đề tài (Vật lý ứng dụng, Hóa học xanh, Sinh học môi trường).</p><p>                Nếu chọn KHXH: Có 2 hướng đề tài (Tác động của mạng xã hội, Nghiên cứu văn hóa địa phương).</p><ul><li>Thực hiện và trình bày sản phẩm:</li></ul><p>                Nếu đề tài là Vật lý ứng dụng hoặc Hóa học xanh: Có 2 cách trình bày sản phẩm (Mô hình thực tế, Video mô phỏng).</p><p>               Nếu đề tài là Sinh học môi trường: Chỉ có cách trình bày bằng Báo cáo khoa học kèm thu thập mẫu vật.</p><p>              Nếu đề tài là Tác động của mạng xã hội: Chỉ có cách trình bày bằng Bài thuyết trình PowerPoint kèm số liệu khảo sát.</p><p>              Nếu đề tài là Nghiên cứu văn hóa địa phương: Có 2 cách trình bày (Phim tài liệu ngắn, Triển lãm ảnh và hiện vật).</p><p>Hỏi nhóm học sinh có bao nhiêu cách khác nhau để hoàn thành một bài dự thi Khoa học Kỹ thuật hoàn chỉnh?</p>","18.K10.1.2.2 - Vận dụng được sơ đồ hình cây trong các bài toán đếm đơn giản trong các môn học khác cũng như trong thực tiễn (ví dụ: đếm số hợp tử tạo thành trong Sinh học, hoặc đếm số trận đấu trong một giải thể thao,...)."
"<p><span style=""color: rgb(26, 28, 30);"">&nbsp;Có 3 bạn An, Bình, Cường. Hỏi có bao nhiêu cách xếp 3 bạn này thành một hàng dọc?</span></p>",18.K10.2.1.1 - Tính được số các hoán vị.
"<p><span style=""color: rgb(26, 28, 30);"">Có 4 quyển sách Toán, Lý, Hóa, Sinh khác nhau. Hỏi có bao nhiêu cách xếp 4 quyển sách này lên một kệ sách theo hàng ngang?</span></p>",18.K10.2.1.1 - Tính được số các hoán vị.
"<p><strong>Điền số nguyên thích hợp vào chỗ trống.</strong></p><p><span style=""color: rgb(26, 28, 30);"">Một tổ có 5 học sinh. Cần chọn ra 5 bạn để xếp vào 5 vị trí công việc khác nhau (mỗi bạn một vị trí). Số cách sắp xếp là __120__</span></p><p><br></p>",18.K10.2.1.1 - Tính được số các hoán vị.
"<p><strong>Điền số nguyên thích hợp vào chỗ trống.</strong></p><p><span style=""color: rgb(26, 28, 30);"">Trong một cuộc thi chạy, có 4 vận động viên A, B, C, D. Số cách xếp thứ tự về đích của 4 vận động viên này là __24__ biết rằng không có ai về đích cùng lúc.</span></p>",18.K10.2.1.1 - Tính được số các hoán vị.
"<p>Có 4 bạn Dương, Duy, Anh, Khoa cùng nhau xếp thành một hàng dọc.</p><p>Xét tính đúng sai của các khẳng định sau.</p>",18.K10.2.1.1 - Tính được số các hoán vị.
"<p>Gia đình Duy có 5 người: Bà, bố, mẹ, chị Dương và Duy. Mọi người muốn xếp thành hàng ngang để chụp ảnh.</p><p>Xét tính đúng sai của các khẳng định sau.</p><p><br></p>",18.K10.2.1.1 - Tính được số các hoán vị.
"<p><strong style=""color: rgb(26, 28, 30);"">Nối tình huống với số cách sắp xếp tương ứng.</strong></p>",18.K10.2.1.1 - Tính được số các hoán vị.
"<p><span style=""color: rgb(26, 28, 30);"">Một huấn luyện viên cần xếp 5 cầu thủ vào 5 vị trí khác nhau trên sân (tiền đạo, tiền vệ trái, tiền vệ phải, hậu vệ, thủ môn). Số cách sắp xếp là [120|80|60]</span></p><p><br></p>",18.K10.2.1.1 - Tính được số các hoán vị.
"<p><span style=""color: rgb(26, 28, 30);"">Có 4 loại gia vị khác nhau: Muối, Đường, Tiêu, Bột ngọt. Một đầu bếp muốn nêm nếm lần lượt từng loại vào món ăn (mỗi loại chỉ nêm một lần). Số thứ tự nêm gia vị khác nhau là [24|16|12]</span></p><p><br></p><p><br></p>",18.K10.2.1.1 - Tính được số các hoán vị.
"<p><span style=""color: rgb(26, 28, 30);"">Có 3 bạn nam và 2 bạn nữ. Xếp 5 bạn này thành một hàng ngang sao cho 2 bạn nữ luôn đứng cạnh nhau. Hỏi có bao nhiêu cách xếp?</span></p>",18.K10.2.1.1 - Tính được số các hoán vị.
"<p><strong>Điền số nguyên thích hợp vào chỗ trống.</strong></p><p><span style=""color: rgb(26, 28, 30);"">Từ các chữ số 1, 2, 3, 4, 5, có thể lập được__72__ số tự nhiên có 5 chữ số khác nhau sao cho chữ số 1 và chữ số 2 không đứng cạnh nhau.</span></p>",18.K10.2.1.1 - Tính được số các hoán vị.
"<p><span style=""color: rgb(26, 28, 30);"">Có 2 quyển sách Toán giống hệt nhau, 3 quyển sách Văn khác nhau. Xếp 5 quyển sách này thành một hàng ngang. Hỏi có bao nhiêu cách xếp?</span></p>",18.K10.2.1.1 - Tính được số các hoán vị.
"<p><span style=""color: rgb(26, 28, 30);"">Một nhóm có 5 người gồm An, Bình, Cường, Dũng, Yên. Xếp 5 người này ngồi vào một dãy 5 ghế sao cho An và Bình luôn ngồi ở hai đầu ghế.</span></p><p><span style=""color: rgb(26, 28, 30);"">Xét tính đúng sai của các mệnh đề sau.</span></p>",18.K10.2.1.1 - Tính được số các hoán vị.
"<p><strong>Điền số nguyên thích hợp vào chỗ trống. </strong></p><p><span style=""color: rgb(26, 28, 30);"">Số cách xếp 6 người (trong đó có một cặp vợ chồng) ngồi vào một hàng 6 ghế sao cho cặp vợ chồng đó không ngồi cạnh nhau là __480__ cách.</span></p><p><br></p>",18.K10.2.1.1 - Tính được số các hoán vị.
"<p>Có <span style=""color: rgb(26, 28, 30);"">5 bạn nam và 5 bạn nữ được xếp vào một hàng ghế dài.</span></p><p><strong style=""color: rgb(26, 28, 30);"">Xét tính đúng sai của các khẳng định sau.</strong></p>",18.K10.2.1.1 - Tính được số các hoán vị.
"<p>Điền số nguyên thích hợp vào chỗ trống.</p><p><span style=""color: rgb(26, 28, 30);"">Từ các chữ số 1, 2, 3, 4, 5, 6, 7. Gọi A là tập hợp gồm các số tự nhiên có 7 chữ số khác nhau được lập từ 7 số trên. Số phần tử của A có tổng các chữ số ở vị trí lẻ bằng tổng các chữ số ở vị trí chẵn là __576__ số.</span></p><p><br></p>",18.K10.2.1.1 - Tính được số các hoán vị.
"<p><span style=""color: rgb(26, 28, 30);"">Xếp 6 người (trong đó có một cặp vợ chồng là X và Y) ngồi quanh một bàn tròn có 6 ghế. Có bao nhiêu cách xếp sao cho X và Y không ngồi cạnh nhau?</span></p>",18.K10.2.1.1 - Tính được số các hoán vị.
"<p><span style=""color: rgb(26, 28, 30);"">Có 4 quyển sách Toán khác nhau, 3 quyển sách Lý khác nhau, và 2 quyển sách Hóa khác nhau.  Xếp tất cả các quyển sách này lên một kệ dài.</span></p><p><span style=""color: rgb(26, 28, 30);"">Xét tính đúng sai của các khẳng định sau.</span></p>",18.K10.2.1.1 - Tính được số các hoán vị.
"<p><strong>Điền số nguyên thích hợp vào chỗ trống.</strong></p><p><span style=""color: rgb(26, 28, 30);"">Có 4 quyển sách Toán khác nhau, 3 quyển sách Lý khác nhau và 2 quyển sách Hóa khác nhau. Xếp tất cả các quyển sách này lên một kệ dài sao cho quyển sách đầu tiên là sách Toán và quyển sách cuối cùng là sách Lý. Số cách xếp là __60480__ cách.</span></p>",18.K10.2.1.1 - Tính được số các hoán vị.
"<p><span style=""color: rgb(26, 28, 30);"">Có 3 nam Việt, Nam, Hùng và 3 nữ Lan, Mai, Trúc.  Có bao nhiêu cách xếp 6 người này thành một hàng ngang sao cho Việt và Lan luôn đứng cạnh nhau, nhưng Nam và Mai không đứng cạnh nhau?</span></p>",18.K10.2.1.1 - Tính được số các hoán vị.
"<p><strong>Điền số nguyên thích hợp vào chỗ trống.</strong></p><p><span style=""color: rgb(26, 28, 30);"">&nbsp;Có 5 quyển sách Toán khác nhau, 3 quyển sách Lý khác nhau và 2 quyển sách Hóa khác nhau. Xếp tất cả các quyển sách này lên một kệ dài. Số cách xếp sao cho tất cả các quyển sách Toán phải đứng cạnh nhau và tất cả các quyển sách Lý phải đứng cạnh nhau là __17280__ cách.</span></p>",18.K10.2.1.1 - Tính được số các hoán vị.
"<p><span style=""color: rgb(26, 28, 30);"">Một tổ có 8 học sinh nam và 5 học sinh nữ. Có bao nhiêu cách chọn ra 3 học sinh (không phân biệt nam nữ) để trao 3 giải thưởng khác nhau: Nhất, Nhì, Ba?</span></p>",18.K10.2.1.2 - Tính được số các chỉnh hợp
"<p><strong>Điền số nguyên thích hợp vào chỗ trống.</strong></p><p><span style=""color: rgb(26, 28, 30);"">Từ các chữ số $1, 2, 3, 4, 5, 6, 7$. Gọi A là tập hợp các số tự nhiên có 5 chữ số khác nhau được lập từ các chữ số trên. Số các phần tử của A mà chữ số hàng chục lớn hơn chữ số hàng đơn vị 2 đơn vị là __300__ cách.</span></p>",18.K10.2.1.2 - Tính được số các chỉnh hợp
"<p><strong>Điền số nguyên thích hợp vào chỗ trống.</strong></p><p><span style=""color: rgb(26, 28, 30);"">Một câu lạc bộ có 8 nam và 5 nữ. Cần chọn ra một ban chấp hành gồm 4 người vào 4 vị trí khác nhau: Chủ tịch, Phó chủ tịch, Thư ký, Thủ quỹ. Số cách chọn nếu Chủ tịch phải là nam và Thủ quỹ phải là nữ là __4400__ cách.</span></p>",18.K10.2.1.2 - Tính được số các chỉnh hợp
"<p><span style=""color: rgb(26, 28, 30);"">Một sinh viên cần xếp lịch thi cho 4 môn học khác nhau (Toán, Lý, Hóa, Sinh) vào 6 khe thời gian thi khác nhau. Có bao nhiêu cách xếp lịch thi sao cho môn Toán phải được thi trước môn Lý?</span></p>",18.K10.2.1.2 - Tính được số các chỉnh hợp
"<p><span style=""color: rgb(26, 28, 30);"">Bạn An muốn tạo một mật khẩu gồm 5 ký tự từ 3 chữ cái in hoa khác nhau và 2 chữ số khác nhau. Mật khẩu phải bắt đầu bằng một chữ cái, và các chữ cái và chữ số phải được xếp xen kẽ. Số mật khẩu mà An có thể tạo là:</span></p>",18.K10.2.1.2 - Tính được số các chỉnh hợp
"<p><strong>Điền số nguyên thích hợp vào chỗ trống.</strong></p><p><span style=""color: rgb(26, 28, 30);"">Một đội văn nghệ có 7 nam và 5 nữ. Cần chọn ra 4 người để phân công vào 4 vai diễn khác nhau trong một vở kịch. Số cách phân công sao cho có ít nhất một vai diễn do nữ đảm nhiệm là __11040__ cách.</span></p>",18.K10.2.1.2 - Tính được số các chỉnh hợp
"<p><span style=""color: rgb(26, 28, 30);"">Từ các chữ số {0, 1, 2, 3, 4, 5}, có thể lập được bao nhiêu số tự nhiên có 4 chữ số đôi một khác nhau và trong đó phải có mặt chữ số 3?</span></p>",18.K10.2.1.2 - Tính được số các chỉnh hợp
"<p><strong>Điền số nguyên thích hợp vào chỗ trống.</strong></p><p><span style=""color: rgb(26, 28, 30);"">Một đội tuyển học sinh giỏi có 7 học sinh nam và 5 học sinh nữ. Cần chọn ra 4 học sinh để cử đi dự thi 4 môn khác nhau (Toán, Lý, Hóa, Sinh - mỗi học sinh thi một môn). Số cách phân công sao cho trong 4 học sinh được chọn có cả nam và nữ là __10920__ cách.</span></p>",18.K10.2.1.2 - Tính được số các chỉnh hợp
"<p><span style=""color: rgb(26, 28, 30);"">Cho tập hợp A = {0, 1, 2, 3, 4, 5, 6}. Có thể lập được bao nhiêu số tự nhiên gồm 4 chữ số đôi một khác nhau lấy từ A sao cho chữ số 3 phải có mặt và nằm ở vị trí hàng trăm hoặc hàng chục?</span></p>",18.K10.2.1.2 - Tính được số các chỉnh hợp
"<p><span style=""color: rgb(26, 28, 30);"">Từ các chữ số {0, 1, 2, 3, 4, 5}, có thể lập được bao nhiêu số tự nhiên có 4 chữ số đôi một khác nhau, lớn hơn 3000 và đồng thời chia hết cho 5?</span></p>",18.K10.2.1.2 - Tính được số các chỉnh hợp
"<p><strong>Điền số nguyên thích hợp vào chỗ trống.</strong></p><p><span style=""color: rgb(26, 28, 30);"">Từ các chữ số $\{0, 1, 2, 3, 4, 5, 6\}$, số các số tự nhiên chẵn có 5 chữ số đôi một khác nhau sao cho chữ số hàng chục nghìn là chữ số lẻ là __720__ số.</span></p>",18.K10.2.1.2 - Tính được số các chỉnh hợp
"<p><span style=""color: rgb(26, 28, 30);"">Từ 5 chữ cái khác nhau {A, B, C, D, E} và 4 chữ số khác nhau {1, 2, 3, 4}, người ta muốn tạo một mã PIN gồm 5 ký tự đôi một khác nhau. Hỏi có bao nhiêu cách tạo mã PIN nếu ký tự đầu tiên phải là một chữ cái và ký tự cuối cùng phải là một chữ số?</span></p>",18.K10.2.1.2 - Tính được số các chỉnh hợp
"<p><span style=""color: rgb(26, 28, 30);"">Một đội văn nghệ có 7 nam và 6 nữ. Cần chọn ra 5 người để biểu diễn 5 tiết mục khác nhau (mỗi người một tiết mục). Hỏi có bao nhiêu cách phân công nếu tiết mục mở màn phải do một bạn nam biểu diễn và tiết mục kết thúc phải do một bạn nữ biểu diễn?</span></p>",18.K10.2.1.2 - Tính được số các chỉnh hợp
"<p><span style=""color: rgb(26, 28, 30);"">Trong một giải đấu cờ vua, có 10 kỳ thủ nam và 8 kỳ thủ nữ. Ban tổ chức cần chọn ra 3 kỳ thủ để trao 3 giải thưởng khác nhau: Giải Nhất, Giải Nhì, Giải Ba. Hỏi có bao nhiêu cách trao giải nếu Giải Nhất phải thuộc về một kỳ thủ nam và Giải Ba phải thuộc về một kỳ thủ nữ? </span></p>",18.K10.2.1.2 - Tính được số các chỉnh hợp
<p>Nối đáp án cột A sao cho phù hợp với cột B </p>,"18.K10.2.2.2 - Ứng dụng được hoán vị, chỉnh hợp, tổ hợp vào giải quyết các bài toán đếm"
"<p><span style=""color: rgb(26, 28, 30);"">Từ một nhóm gồm 8 nam và 6 nữ, cần chọn ra một đội gồm 5 người để đảm nhiệm 5 công việc hoàn toàn khác nhau (mỗi người một việc). Hỏi có bao nhiêu cách chọn và phân công công việc nếu đội đó phải có ít nhất 2 nam và ít nhất 2 nữ?</span></p>","18.K10.2.2.2 - Ứng dụng được hoán vị, chỉnh hợp, tổ hợp vào giải quyết các bài toán đếm"
"<p><span style=""color: rgb(26, 28, 30);"">Một nhóm gồm 5 nam và 3 nữ. Xếp ngẫu nhiên 8 người này thành một hàng ngang. Có bao nhiêu cách xếp sao cho không có hai bạn nữ nào đứng cạnh nhau?</span></p>","18.K10.2.2.2 - Ứng dụng được hoán vị, chỉnh hợp, tổ hợp vào giải quyết các bài toán đếm"
"<p><span style=""color: rgb(26, 28, 30);"">Có 4 quyển sách Toán khác nhau, 3 quyển sách Lý khác nhau và 2 quyển sách Hóa khác nhau. Xếp tất cả các quyển sách này lên một kệ dài sao cho quyển sách đầu tiên và quyển sách cuối cùng đều là sách Lý. Hỏi có bao nhiêu cách xếp?</span></p>","18.K10.2.2.2 - Ứng dụng được hoán vị, chỉnh hợp, tổ hợp vào giải quyết các bài toán đếm"
